"Id","Label","name","description","followers_count","statuses_count","friends_count","created_at","location","lang","time_zone","status.id_str","status.created_at","status.text"
"1001408503","UoMPolicy","Policy@Manchester","Influencers and shapers of public policy, based at @officialuom. Follow for robust insight, expertise and highlights from (arguably) the UK's biggest thinktank.",10027,8157,4377,"Mon Dec 10 10:38:42 +0000 2012","","en","Casablanca","895276229334618115","Wed Aug 09 13:31:01 +0000 2017","RT @UoMNews: Watch @profbuchan discuss the north/south divide with @lucianaberger and @mattfrei on yesterday's @Channel4News https://t.co/f…"
"100367386","IndianaUniv","Indiana University","Established in 1820, Indiana University has 7 campuses: @IUBloomington, @IUEast, @IUKokomo, @IUNorthwest, @IUPUI, @IUSouthBend, and @IUSoutheast.",66533,12817,392,"Wed Dec 30 01:19:44 +0000 2009","Indiana","en","Eastern Time (US & Canada)","895391390888333314","Wed Aug 09 21:08:37 +0000 2017","RT @IUNewsroom: .@IUMedSchool's William J. Wright Scholarship is helping prepare future cancer researchers: https://t.co/jeXD8lq0Mh https:/…"
"1011441108","Sciences_Po_Aix","Sciences Po Aix","Sciences Po Aix - compte officiel de l'Institut d'Etudes Politiques d'Aix-en-Provence
#SciencesPoAix",2114,774,64,"Fri Dec 14 16:13:19 +0000 2012","Aix-en-Provence","fr",NA,"884351524217999360","Mon Jul 10 10:00:08 +0000 2017","Cher.e.s étudiant.e.s, 

Sciences Po Aix vous souhaite de bonnes vacances! 

 L'I.E.P fermera ses portes le 21... https://t.co/2UWRzLT9Q5"
"102062058","PrfAndrwRssll","Andrew Russell","Formerly Poliblogmanc. Professor of Politics, University of Manchester (soon Liverpool) Pols, parlm, elections, Coventry City & England cricket. seldom succinct",3988,5068,2705,"Tue Jan 05 13:34:02 +0000 2010","Manchester/Liverpool","en","London","895070644911697920","Tue Aug 08 23:54:06 +0000 2017","Glen Campbell so many great renditions (esp of Jimmy Webb songs) but this 2008 Green Day cover remains special https://t.co/6FOLx7GpeC"
"1021697672","PoLIS_Bath","PoLIS - Bath","The Department of Politics, Languages and International Studies at the @UniofBath, aimed at bringing news to the wider audience. RTs not endorsements.",1114,1841,125,"Wed Dec 19 09:19:17 +0000 2012","Bath, Somerset, UK","en","Casablanca","891011955305185280","Fri Jul 28 19:06:19 +0000 2017","RT @UniofBath: Pakistan Supreme Court disqualifies Prime Minister Nawaz Sharif - comments from @PoLIS_Bath 's @WaliAslam for @CNBC  https:/…"
"1022158776","UniEssexLibrary","Uni of Essex Library","We provide help, support and access to print and online resources for all students and researchers at the University of Essex.",1534,2973,156,"Wed Dec 19 14:15:54 +0000 2012","Colchester, Loughton, Southend","en","London","895318983062167552","Wed Aug 09 16:20:54 +0000 2017","RT @CathyJ62: Great progress with the refurbishment of our Library Reading Room -it's going to be a fantastic space for our students ! http…"
"1026125640","reseauDEL","Réseau DEL","Réseau Démocratie électronique. Research Network on Electronic Democracy FR/EN tweets Run by DEL team",599,1367,471,"Fri Dec 21 10:43:16 +0000 2012","","fr","Amsterdam","895219304953729024","Wed Aug 09 09:44:49 +0000 2017","RT @sdartiailh: #postdoc département des Sciences Sociales (SENSE) à Orange Labs https://t.co/dltsdF5at0"
"1029378475","peter_ucen","Peter Ucen","Democracy and development assistance professional | Monitoring and evaluation expert | Party politics and populism scholar",116,342,126,"Sat Dec 22 22:17:51 +0000 2012","Slovak Republic","en","Bratislava","894989533946707968","Tue Aug 08 18:31:47 +0000 2017","@BDStanley This amount of vitamins could kill you, Ben."
"103981878","ugent","UGent","Een ondernemende universiteit met internationale uitstraling. #ugent",28233,9031,1079,"Mon Jan 11 22:00:14 +0000 2010","Ghent, Belgium","en","Brussels","895265706593353728","Wed Aug 09 12:49:12 +0000 2017","@geertjacobs1 Personeelsleden van UZ Gent ook welkom, maar we geven wel voorrang aan UGent'ers. Niet-UGent'ers kunn… https://t.co/77jcw21CIG"
"104561488","BU_Tweets","Boston University","The official Twitter feed of Boston University. Join the conversation & follow us to hear about events, announcements & all things #BU!
Email us: social@bu.edu",86137,10194,22713,"Wed Jan 13 18:17:08 +0000 2010","Boston, MA","en","Eastern Time (US & Canada)","895380641612800000","Wed Aug 09 20:25:54 +0000 2017","@Samanthaa9621 Hi Samantha, we're working on getting in touch with Vending services to find out  for you. Stay tuned - more to come!"
"10464182","Welpita","Yanina Welp","Co-directora del https://t.co/Ug8L0NW9rE e investigadora del Center for Research on Direct Democracy. Soy de Irazusta (Gualeguaychú) https://t.co/Of4cU5qpgU",722,890,686,"Thu Nov 22 10:07:08 +0000 2007","Switzerland","es",NA,"894553046491041792","Mon Aug 07 13:37:20 +0000 2017","RT @iacocoba: My article for @openDemocracy : New participation technologies to bring back democracy #DemocraticCities17 https://t.co/z25Ze…"
"104768601","UniTampere","UniversityOfTampere","Sound and diverse research and teaching - University of Tampere, 
Tampereen yliopisto",7565,2287,388,"Thu Jan 14 09:58:37 +0000 2010","Tampere, Finland","fi","Helsinki","895211990729322496","Wed Aug 09 09:15:45 +0000 2017","RT @JussiPullinen: Vuosi journalistiikan vierailijaprofessorina Tampereen yliopistossa alkaa, tässä ohjelmaa ja tietoa: https://t.co/5IMekH…"
"104876737","bearaboi","Ciarán O' Driscoll","Researcher @SEMRU_NUIG | EU fisheries | #Brexit | Helping @UCDBC celebrate #UCDBC100 | views are my own, unfortunately.",2098,99064,1103,"Thu Jan 14 17:38:21 +0000 2010","Dublin via West (West) Cork","en","Dublin","895401147732828160","Wed Aug 09 21:47:24 +0000 2017","So knackered after my 9km run today that I'm too tired for food.

To glorious beeeeeeeeeeeeed."
"1050733021","NewBehemot","Gabriel Negretto","Politólogo y ex-abogado. Experto en reforma política y cambio constitucional. Amante del vino italiano, el jazz, el film noir y la literatura rusa.En ese orden.",1854,4585,938,"Mon Dec 31 16:43:33 +0000 2012","Mexico/Argentina/USA","en",NA,"895272488938221573","Wed Aug 09 13:16:09 +0000 2017","Cuando las aclaraciones que haces te hunden un poco mas:Bullrich pidió disculpas por su frase https://t.co/vN8I844TSa via @LANACION"
"1055679372","csestweets","CSES","The Comparative Study of Electoral Systems (CSES) is a collaborative program of research among election study teams worldwide.",1277,287,285,"Wed Jan 02 17:48:22 +0000 2013","Global","en","Eastern Time (US & Canada)","893173641780789248","Thu Aug 03 18:16:05 +0000 2017","Will you be at #APSA2017 in San Francisco? You may wish to attend these presentations which make use of CSES:… https://t.co/MT3WjOj8UT"
"106058150","LeidenSocial","Leiden SocialScience","Twitteraccount van de Faculteit der Sociale Wetenschappen van de Universiteit Leiden.",1691,903,198,"Mon Jan 18 10:50:08 +0000 2010","Leiden, The Netherlands","nl","Amsterdam","892683919828676608","Wed Aug 02 09:50:06 +0000 2017","Jojanneke van der Toorn, bij @BNR over genderneutraliteit. https://t.co/RKBgHS5M29 #bnr #LGBT #workplaceinclusion https://t.co/xu1kQUo6Sk"
"1063681428","ManuMoschella","Manuela Moschella","Associate professor in IPE at the Scuola Normale di Pisa and Senior Fellow at @CIGIonline",189,269,204,"Sat Jan 05 18:37:30 +0000 2013","","it",NA,"888294107063488512","Fri Jul 21 07:06:33 +0000 2017","An interesting proposal to address the #NPL problem by supporting debtors  https://t.co/9evt11xiYJ via @FT"
"10653332","zeppelin","zeppelin universität","Südlichste #Universität Deutschlands - zwischen Wirtschaft, Kultur und Politik. Die #bildungsburg am Bodensee. tweeting @matejpeulic, @walleneit & @sophie_waitz",1312,881,54,"Tue Nov 27 10:49:37 +0000 2007","Friedrichshafen","de","Bern","895246640268922880","Wed Aug 09 11:33:26 +0000 2017","RT @Agrarkultur: '#ECS-Jahrestagung' @zeppelin: Bedingungen einer aufbauenden #Agrarkultur mit Prof. #Gottwald, #RWAG, @Good_Policies https…"
"106836014","laurasud","laura sudulich","SL @UniKentPolitics, research associate @ULBruxelles. Campaigns; New Media; Public Opinion. You'll figure out what RT means. Usual disclaimers apply",616,5811,931,"Wed Jan 20 21:09:58 +0000 2010","","en","Amsterdam","894959566823280640","Tue Aug 08 16:32:42 +0000 2017","RT @JasonReifler: My latest article available from @journalEPOP (coauthored with @tjscotto  and David Sanders). https://t.co/kQNpPhc03S"
"1070929081","Frank_Underwood","Frank Underwood","Democracy is so overrated. Not affiliated with @Netflix or @HouseOfCards.",242651,1512,8764,"Tue Jan 08 13:26:53 +0000 2013","Washington, D.C.","en","Central Time (US & Canada)","895410190773874689","Wed Aug 09 22:23:20 +0000 2017","@siderialexandra C/o Cathedral Heights Metro station"
"1071214099","RowmanInternat","RowmanLit Internat","Independent academic publisher in Anthropology, Cultural Studies, Geography, Philosophy and Politics & IR, with an emphasis on interdisciplinarity.",1618,2927,1024,"Tue Jan 08 15:31:14 +0000 2013","London","en","London","895314234979921922","Wed Aug 09 16:02:02 +0000 2017","@DharaSnowden01 @CotswoldCo Happy #BookLoversDay Dhara! The bookcase looks great and love the selection of titles 📚📖"
"107145333","UHouston","UniversityofHouston","Official UH Twitter! Founded in 1927, the University of Houston is the leading public research university in the vibrant city of Houston. #GoCoogs #UHSocial 🐾",139384,13458,497,"Thu Jan 21 17:39:40 +0000 2010","Houston, Texas, USA","en","Central Time (US & Canada)","895362278308155393","Wed Aug 09 19:12:56 +0000 2017","@JohnsonDetra Awww. 😻"
"1080956450","JeanPaulVC","Jean-Paul Vargas","Doctor en Gobierno y Políticas Públicas Universidad de Costa Rica/ Universidad Castilla-La Mancha/ Universidad Complutense #Shaolin #HungGar",10634,11348,11082,"Fri Jan 11 21:11:42 +0000 2013","","es","Pacific Time (US & Canada)","895360678030180352","Wed Aug 09 19:06:35 +0000 2017","RT @Anita_Garo: La Complu organiza #LiderazgoYAsuntosPúblicos para que l@s jóvenes tomen las riendas de un futuro mejor
La política o la ha…"
"1083447008","ECPR_SGOC","ECPR_SGOC","Official ECPR Standing Group on Organised Crime twitter feed. Check out our blog: http://t.co/rWpKt2uxzQ",329,267,483,"Sat Jan 12 16:25:05 +0000 2013","Global","en",NA,"883335836254785537","Fri Jul 07 14:44:09 +0000 2017","RT @anitalavorgna: @ECPR_SGOC #wildlife rountable: a good summary ;) #ecprsgoc2017 #sgoc217 https://t.co/fVeeuRx7ku"
"108440425","UV_EG","Universitat València","",54698,7268,410,"Mon Jan 25 23:27:55 +0000 2010","Valencia, Spain","es","Madrid","892006934852882433","Mon Jul 31 13:00:00 +0000 2017","Estudiants de la Universitat guanyen en Torí un concurs internacional d’Emprenedoria i Innovació a Europa… https://t.co/wwOhI9WVke"
"108566175","HumboldtUni","Humboldt-Universität","Offizieller Twitter-Account der Humboldt-Universität zu Berlin. #humboldtuni Impressum: https://t.co/ZfduTNZZqf",12271,1714,142,"Tue Jan 26 10:08:26 +0000 2010","Berlin, Germany","de","Bern","895172594059685891","Wed Aug 09 06:39:12 +0000 2017","Mehr Informationen über das @bolognalab_HU gibt's hier: https://t.co/3JcLJZORlD @wolfdeicke https://t.co/RFjJtEzDIm"
"108631068","ecfr","ECFR","European Council on Foreign Relations: the only pan-European think-tank. Celebrating our 10th anniversary this year.",52873,20746,22018,"Tue Jan 26 15:18:17 +0000 2010","Europe","en",NA,"895378685418721280","Wed Aug 09 20:18:08 +0000 2017","RT @mattiatoaldo: Can Ghassan Salamé bring peace to Libya? Yes, but don't rush it. My interview with @zenithdotme https://t.co/MbRnh6IblG"
"1086987368","PhilippKoeker","Dr Philipp Köker","Senior Research Fellow @CCCUPoliticsIR | #Parties #Elections #BigData | Book on @pres_activism & #VetoPower in #CEE now published!! https://t.co/mGFBfz24Xf",707,3384,1085,"Sun Jan 13 19:18:34 +0000 2013","Canterbury, England","en","London","894510059505549312","Mon Aug 07 10:46:32 +0000 2017","RT @womenalsoknow: Read new article by @_SofieMarien et al.: Voting for Women in #Belgium's Flexible List System https://t.co/70YyWuycUb ht…"
"1090129658","AleksSzczerbiak","Aleks Szczerbiak","Professor of Politics at the University of Sussex.",2347,97,4158,"Mon Jan 14 20:51:27 +0000 2013","Brighton","en",NA,"893369783655309312","Fri Aug 04 07:15:29 +0000 2017","How will President Duda’s judicial reform vetoes affect Polish politics? https://t.co/riQ51dikhB"
"1100568318","LJRamiro","Luis Ramiro","Senior Lecturer, Department of Politics and IR, University of Leicester. Opinions, my own. RTs do not constitute endorsement",669,6654,294,"Fri Jan 18 10:17:49 +0000 2013","","en",NA,"895217262872973313","Wed Aug 09 09:36:42 +0000 2017","RT @GAiraudo: Oggi sul #Manifesto io e #Marcon ci permettiamo di insistere contro ogni rassegnazione serve una sola lista di #sinistra. ""Un…"
"1100768768","JCERJournal","JCER","The Journal of Contemporary European Research. @UACES's open-access online journal feat. academic articles, research comments, policy analysis and book reviews.",469,187,249,"Fri Jan 18 11:54:33 +0000 2013","","en",NA,"895305240106422273","Wed Aug 09 15:26:17 +0000 2017","JCER Editorial Assistant @quincycloet was the 1st to visit the @UACES archives &amp; examine 50 yrs of #European Studie… https://t.co/FKq1HYo0r8"
"11061482","patricionavia","Patricio Navia","Political scientist and columnist.   Liberal Studies, NYU  Ciencia Politica, UDP  This is for my opinions. For my academic papers: http://t.co/XvunQEuwjz",374126,22293,1571,"Tue Dec 11 20:34:19 +0000 2007","Chile","en","America/New_York","894977316815867904","Tue Aug 08 17:43:14 +0000 2017","Vocera de Guillier contra el gob que Guillier representa:Dip Hernando (PR) a favor de interpelación a Fdez https://t.co/CFth75LtsU vía @emol"
"1108922330","FES_Sociologia","FESociología","Federación Española de Sociología. Divulgando contenido sociológico de calidad y acercando la Sociología al mundo entero #FESociologia
#sociología",3181,1650,179,"Mon Jan 21 12:35:58 +0000 2013","Madrid","es","Madrid","894834378374868992","Tue Aug 08 08:15:15 +0000 2017","RT @SociologiaDiver: EL CIS obtiene el sello de calidad CEA/APQ para sus colecciones de libros
 @FES_Sociologia https://t.co/3K7lX2f68h"
"1111311990","MilSaari","Milja Saari","Tasa-arvotutkija/Feministi/Ay-aktiivi/Doc.Pol.Sc., Researcher, Gender studies, University of Helsinki",386,524,189,"Tue Jan 22 11:44:28 +0000 2013","Finland, Espoo","en","Athens","867025398609084420","Tue May 23 14:32:18 +0000 2017","RT @monikanaiset: Ihmisoikeusjuristi teki valituksen Suomesta YK:n komitealle - Suomi ei suojele naisia riittävän hy… https://t.co/nvtyVdIM…"
"111554274","EUlondonrep","EC in UK","News & info from the European Commission 🇪🇺office in the UK. We are here to help with your questions. Tweets come from our Social Media Manager.",12629,9597,1122,"Fri Feb 05 10:03:50 +0000 2010","London","en","London","895292904582852609","Wed Aug 09 14:37:16 +0000 2017","RT @EU_Growth: How innovative are individual EU countries?💡European Innovation Scoreboard 2017 ➡️ https://t.co/t7KvSRRJJg #EUinnovation htt…"
"112448318","BJPolS","British Jnl Pol Sci","British Journal of Political Science from Cambridge University Press.",8179,3398,361,"Mon Feb 08 14:52:14 +0000 2010","Cambridge","en","London","895224439520055296","Wed Aug 09 10:05:13 +0000 2017","Internal Opposition Dynamics and Restraints on Authoritarian Control by @grantbuckles - https://t.co/ffISRpe3EX fre… https://t.co/WDOvlCb1se"
"112729477","ProfJaneGreen","Jane Green","Professor of Political Science @UoMPolitics @CMISTMan | Leadership team @BESResearch | Affiliate @IQSS Harvard University | Election Analyst for @itvnews",4567,2412,1297,"Tue Feb 09 14:27:38 +0000 2010","Manchester, UK","en","London","895192817504571393","Wed Aug 09 07:59:34 +0000 2017","@BMHayward @publicaddress Thanks Bronwyn. BBC doesn't do this = intentional editorial line to not focus on horserac… https://t.co/wAusFqnfLl"
"112961086","kenbenoit","Kenneth Benoit","Political science and research methods professor at Dept of Methodology, London School of Economics. Data science + methods, quant. text analysis, big data, R.",2178,792,357,"Wed Feb 10 07:30:34 +0000 2010","London","en","London","892071376915488769","Mon Jul 31 17:16:04 +0000 2017","And copying curly quotes from code, from an email that is supposed to be ""plain text"", is also pretty grievous and… https://t.co/eiZqudfXFY"
"1137154722","mlkrook","Mona Lena Krook","Professor of Political Science at Rutgers University. Passionate about promoting women and youth in politics and political science. Chair of @ruwomenpolitics",1077,2692,370,"Thu Jan 31 14:40:08 +0000 2013","New Jersey, USA","en",NA,"895419198964453377","Wed Aug 09 22:59:07 +0000 2017","RT @CAWP_RU: Team CAWP joined forces w/ @TheCompassProj to support #ReadytoRun campaign training 4 women. Buy your bracelet today!https://t…"
"1137637033","AJPS_Editor","AJPS","American Journal of Political Science",6395,414,61,"Thu Jan 31 18:42:30 +0000 2013","","en","Eastern Time (US & Canada)","895272260541591553","Wed Aug 09 13:15:14 +0000 2017","No Need to Watch: How the Effects of Partisan Media Can Spread via Interpersonal Discussions https://t.co/1MQQXinw9W via @AJPS_Editor"
"1138152168","CalumWWhite","Calum W. White","Historian. Doctoral thesis is on the First World War and the Housing Crisis. One of those leftie Oxford FWW historians Michael Gove hates.",1103,4996,1457,"Thu Jan 31 23:11:15 +0000 2013","Oxford","en","Casablanca","895277081763999744","Wed Aug 09 13:34:24 +0000 2017","@harbottlestores Hahahahahaha"
"1147673598","Aston_ACE","AstonCentreForEurope","The Aston Centre for Europe (ACE) is a cutting-edge research centre - bringing together the University's well-established strengths in the study of Europe.",4484,612,4883,"Mon Feb 04 11:02:15 +0000 2013","Aston University","en","Casablanca","888115879476477954","Thu Jul 20 19:18:20 +0000 2017","RT @AmandaRBeattie: Another great piece by @patibeast on music and politics more great work by @AstonLSS and @Aston_ACE colleagues.  https:…"
"1147810892","BCeliktemur","Bahadir Celiktemur","Deliberative Democracy | Participation | Co-Production | Disability | Inclusion | Critical Disability Studies | Dark Coffee & Dark Chocolate.",160,233,257,"Mon Feb 04 12:01:13 +0000 2013","University of Warwick, UK","en","London","885494202536263682","Thu Jul 13 13:40:44 +0000 2017","RT @policy_politics: Public-private partnerships, risky territory? See our paper on partnerships, management &amp; public service efficiency ht…"
"1148310786","JrnlofRS","RegionalSecurity","Academic journal specializing in the field of regional security studies. Founded in 2006 and published biannually by @Bezbednost_org and @FPN_Beograd",618,358,853,"Mon Feb 04 15:37:01 +0000 2013","Belgrade, Serbia","en","Amsterdam","547365355635871744","Tue Dec 23 12:17:24 +0000 2014","Is there a place for emotions in #IR? @EricVanRythoven shares a thought: http://t.co/zhq0TBenTk"
"1153568922","UICGENDER","UIC-GENDER","This ERC funded 5 year research programme aims to improve our understanding of the gender dynamic of institutional change and reform.",319,403,165,"Wed Feb 06 10:16:27 +0000 2013","University of Manchester","en",NA,"893620201861808128","Fri Aug 04 23:50:33 +0000 2017","RT @RowmanInternat: We are proud to publish the Feminist Institutionalist Perspectives series, in collaboration with @femfiin: https://t.co…"
"115366611","TallinnUni","Tallinn University","Tallinn University is an innovative and academically enriching university located in Estonia.",1473,578,29,"Thu Feb 18 12:37:52 +0000 2010","Tallinn","en","Helsinki","869527244733120513","Tue May 30 12:13:44 +0000 2017","LIVE in 2 minutes: President of @Europarl_EN, @Antonio_Tajani in a debate on the #Future of #Europe at @TallinnUni: https://t.co/PqXMAe9dIu"
"115523086","dfarrell_ucd","david farrell","Political scientist, interested in electoral systems, party systems, parliamentary representation. This is a personal account. Views are my own.",7507,27824,1765,"Thu Feb 18 23:27:52 +0000 2010","Dublin, Ireland","en",NA,"895405197379424256","Wed Aug 09 22:03:29 +0000 2017","RT @michaelkealy1: 66 people beheaded so far in 2017 - truly barbaric #endcapitalpunishment https://t.co/A3yJJ90xHh"
"1156701156","univienna","Universität Wien","Offizieller Twitter-Account der Universität Wien/Official Twitter account for the University of Vienna.",9882,5780,1478,"Thu Feb 07 10:19:31 +0000 2013","Vienna, Austria","de","Belgrade","895206773854011392","Wed Aug 09 08:55:01 +0000 2017","Hängt unsere Wahrnehmung davon ab, welche Sprache wir sprechen? #Kognitionspsychologie #Neurolinguistik #uniview https://t.co/mndBCWszaH"
"1156979755","DrREJohnson","Rachel E. Johnson","Lecturer in History. Tea fanatic. Small person.",247,228,496,"Thu Feb 07 12:16:46 +0000 2013","","en",NA,"882203147703382016","Tue Jul 04 11:43:15 +0000 2017","RT @youthledhistory: We want to create future leaders, today @youthledhistory 🥇  https://t.co/D8gsTKkyR3"
"115711568","SorbonneParis1","Université Paris 1","Compte officiel de l'université Paris 1 Panthéon-Sorbonne : Sc juridiques et Politique, Sc économiques et de Gestion, Arts et Sciences humaines",32860,10124,2096,"Fri Feb 19 17:02:01 +0000 2010","Paris, France","fr","Paris","894957099255558145","Tue Aug 08 16:22:54 +0000 2017","RT @LauraGerard_: Un grand merci à O. Gabarda : l'intro de son cours de contentieux admin pour le #CRFPA2017 à @SorbonneParis1 est terrible…"
"1157543394","sbrazys_ucd","Samuel Brazys","Semi-pro twitter-feed. Associate Professor in International Political Economy at University College Dublin, focusing on Aid, Trade, and Development",538,938,252,"Thu Feb 07 16:11:01 +0000 2013","Dublin, Ireland","en",NA,"893379260509032448","Fri Aug 04 07:53:08 +0000 2017","Work with us @ucdpolitics! Two permanent jobs (IR/Theory) - Deadline Sept. 15th! https://t.co/vTQU6hHmxp … @APSAtweets"
"116016090","poli_com","Poli-Com","Official account of the APSA & ICA Political Communication Divisions | Network of #polcomm scholars | https://t.co/AXVuclZo4Y | Tweets by @bjoern_buss",1877,3846,567,"Sat Feb 20 20:44:37 +0000 2010","World","en","Amsterdam","895356840480997376","Wed Aug 09 18:51:20 +0000 2017","@icahdq #CfP: #ICA18 #PolComm Division. Deadline: Nov 1 https://t.co/mVU7yRZTL1 https://t.co/5j1VXys68G"
"117731559","chrisjbrown1","Chris Brown","LSE Professor (International Relations), classical music/opera lover, jazz fan",153,144,171,"Fri Feb 26 12:36:54 +0000 2010","London/Southampton","en",NA,"895235555109240832","Wed Aug 09 10:49:23 +0000 2017","Much the same in Wessex. https://t.co/qh2u7xMi20"
"1179179976","UniRokkan","Uni Research Rokkan","Uni Research Rokkansenteret utfører flerfaglig samfunns- og kulturforskning.",502,510,350,"Thu Feb 14 13:52:48 +0000 2013","Bergen","no","Stockholm","894852949599551488","Tue Aug 08 09:29:03 +0000 2017","RT @nrksorlandet: SMS for å få deg til å stemme https://t.co/dIZnJMpD1M"
"1179314953","KUPolitics","Kingston Politics","The official Twitter account for the Department of Politics and International Relations at Kingston University.  We tweet Mon-Fri 9-5",345,182,132,"Thu Feb 14 14:22:32 +0000 2013","London, UK","en",NA,"866590399351181315","Mon May 22 09:43:46 +0000 2017","A big reminder to all our students who are eligible - last to day to register to vote for #GE2017 No vote, no voice! https://t.co/dzTuBkrJjF"
"1183782072","taniaverge","Tània Verge","Prof. de Ciència Política i Directora de la Unitat d'Igualtat a la UPF. 
Compte personal.",2290,3786,1116,"Fri Feb 15 21:16:29 +0000 2013","Barcelona","ca","Amsterdam","895374411385143296","Wed Aug 09 20:01:09 +0000 2017","RT @Republica2017: Si busques amb qui fer possible els teus somnis...no busquis al règim del 78. #1oFesMatch a la #Repúblicadesdebaix https…"
"118666101","EdinburghUP","Edinburgh UniPress","Edinburgh University Press is the premier Scottish publisher of academic books and journals.",7875,3432,4018,"Mon Mar 01 11:42:46 +0000 2010","Edinburgh, Scotland","en","Edinburgh","894848192428244992","Tue Aug 08 09:10:09 +0000 2017","Read the August issue of Corpora, online: https://t.co/pfd6TX9sY4"
"1189786249","BenCrumNL","Ben Crum","Political Scientist at Vrije Universiteit Amsterdam / Political Theory of the European Union",153,255,37,"Sun Feb 17 15:03:03 +0000 2013","Amsterdam","nl","Athens","895257996523184130","Wed Aug 09 12:18:34 +0000 2017","Very interesting! https://t.co/4CQIqhGcvg"
"119056068","EUDOEUI","EU Democracy","The European Union Democracy Observatory (EUDO) is an academic organisation producing a periodic assessment of democratic practices within the EU.",3651,220,486,"Tue Mar 02 14:51:37 +0000 2010","Florence, Italy","en","Rome","801078616545034240","Tue Nov 22 15:03:20 +0000 2016","RT @ECITFoundation: Tony Venables' book:""Piecing together Europe’s #Citizenship.Searching for Cinderella"" thanks @EUDOEUI @EUDO_EUI https:/…"
"119376050","penn_state","Penn State","#WeAre one community, impacting many. We Are Penn State. Welcome to #PennState's official Twitter account. Share your photos with us using #MyPennState.",177135,23411,979,"Wed Mar 03 13:14:00 +0000 2010","University Park, PA","en","Eastern Time (US & Canada)","895427018568876032","Wed Aug 09 23:30:12 +0000 2017","After experiencing a loss, this soon-to-be alumna realized she wanted to be a resource to those in need. #PSUgrad… https://t.co/SmxXDsF4IV"
"119679411","EPSRjournal","Euro Pol Sci Review","European Political Science Review, the new journal from ECPR and Cambridge University Press",6925,2545,189,"Thu Mar 04 09:44:16 +0000 2010","","en","London","895301650134573057","Wed Aug 09 15:12:01 +0000 2017","#FirstView - What unites the voter bases of #populist parties? Comparing the electorates of 15 populist parties… https://t.co/h0NlZYQX6L"
"119682506","InternatlTheory","International Theory","International Theory - A journal of International Politics, Law and Philosophy",6660,2946,346,"Thu Mar 04 10:00:18 +0000 2010","","en",NA,"895365350073696257","Wed Aug 09 19:25:09 +0000 2017","Including papers by @APhillipsIntRel @profmusgrave @dhnexon @CReussmit @Prof_BearB 
https://t.co/QMrBLVcs3j"
"1197563167","SciencesPo_Tlse","Sciences Po Toulouse","Sciences Po Toulouse, est un établissement d'enseignement supérieur et de recherche d'excellence qui forme des étudiants en sciences sociales et politiques.",2181,827,112,"Tue Feb 19 15:08:10 +0000 2013","Toulouse","fr","Paris","890208179891695617","Wed Jul 26 13:52:24 +0000 2017","Ouverture des inscriptions à la prépa intensive aux concours de rédacteur territorial et rédacteur principal : https://t.co/6yt9SgxVvV"
"119797535","CIDE_MX","CIDE","Centro público de investigación y educación superior especializado en ciencias sociales y orientado por estándares internacionales de calidad.",56436,15882,980,"Thu Mar 04 17:38:40 +0000 2010","México","es","Mexico City","895419743573770245","Wed Aug 09 23:01:17 +0000 2017","#OfertaAcadémica | Si aún no te has inscrito al #DiplomadoPIPE, tienes hasta el jueves 10 de agosto… https://t.co/FBSVxFpcoY"
"1203782107","TandFOpen","Taylor&Francis Open","For the latest updates on peer reviewed, open access publishing at Taylor & Francis plus news, developments, discussions & debates on all aspects of #openaccess",3675,5479,334,"Thu Feb 21 09:55:05 +0000 2013","","en","Casablanca","895297986460352512","Wed Aug 09 14:57:28 +0000 2017","RT @EuracMinorities: New publication! Our researcher Andrea Carla explores ‘new’ diversity in #Catalonia and #SouthTyrol https://t.co/hRMDv…"
"1204324428","LawGovDCU","Law and Gov DCU","News and views from the School of Law and Government, Dublin City University.",2240,10201,453,"Thu Feb 21 11:55:28 +0000 2013","Dublin 9, Ireland","en",NA,"894884220815810560","Tue Aug 08 11:33:19 +0000 2017","RT @drvconway: Very much looking forward to speaking at the Parnell Summer School @ParnellSS next week https://t.co/O7ZoOGoaKg"
"120856787","santinoregilme","Salvador Regilme","Asst Professor - International Studies @UniLeiden , Visiting Fellow @unidue| Educated @yale @FU_Berlin @UniOsnabrueck #HumanRights #ForeignAid #USForeignPolicy",956,3307,938,"Sun Mar 07 19:47:49 +0000 2010","The Hague, The Netherlands","en","Berlin","895325328293322752","Wed Aug 09 16:46:07 +0000 2017","RT @raulpacheco: We need to make sure  being kind and generous becomes a social norm in academia, wherever it isn't yet. Be the change, don…"
"121171958","LSEEuroppblog","LSE EUROPP blog","Multi-disciplinary blog covering European politics, economics, culture and society. Edited by @StuartABrown01, @tenaprelec and @sarahagemann.",25033,19594,3906,"Mon Mar 08 17:09:20 +0000 2010","London","en","London","895329626842476544","Wed Aug 09 17:03:12 +0000 2017","Book Review: The Holocaust: A New History by Laurence Rees https://t.co/4OqkNi5xzP"
"12134862","cardiffuni","Cardiff University","Cardiff is an innovative university conducting world-leading research and providing an educationally outstanding student experience. Yn Gymraeg: @prifysgolCdydd",64254,14957,652,"Fri Jan 11 22:48:49 +0000 2008","Cardiff, UK","en","London","895304701591384064","Wed Aug 09 15:24:09 +0000 2017","Did you know that #Cardiff is the cheapest UK city for students according to the Natwest Student Living Index… https://t.co/4RFtJ67wHd"
