"Source","Target"
"1080956450","1665027356"
"1080956450","168619698"
"1080956450","1852171094"
"1080956450","3302683475"
"1080956450","435681893"
"1080956450","467144291"
"1080956450","54162252"
"1080956450","78869862"
"1080956450","85343435"
"1083447008","102062058"
"1083447008","1021697672"
"1083447008","108631068"
"1083447008","112729477"
"1083447008","1241258612"
"1083447008","1288778468"
"1083447008","133385126"
"1083447008","16856263"
"1083447008","17154357"
"1083447008","189882080"
"1083447008","197424017"
"1083447008","209487731"
"1083447008","216122857"
"1083447008","216704460"
"1083447008","21895544"
"1083447008","23625401"
"1083447008","239057534"
"1083447008","246196874"
"1083447008","257415817"
"1083447008","309556475"
"1083447008","325439798"
"1083447008","325639807"
"1083447008","372373925"
"1083447008","38630618"
"1083447008","391984340"
"1083447008","396837640"
"1083447008","406842815"
"1083447008","417939258"
"1083447008","425746718"
"1083447008","493370166"
"1083447008","51379368"
"1083447008","562320058"
"1083447008","570129312"
"1083447008","579940825"
"1083447008","581793576"
"1083447008","59539047"
"1083447008","595524255"
"1083447008","603027496"
"1083447008","621881413"
"1083447008","63859619"
"1083447008","74422593"
"1083447008","787505612"
"1083447008","880875872"
"1083447008","897197394"
"1083447008","932754481"
"1083447008","97009276"
"108566175","1156701156"
"108566175","115711568"
"108566175","124397553"
"108566175","145182442"
"108566175","2152668890"
"108566175","237348098"
"108566175","24671349"
"108566175","24677217"
"108566175","281043412"
"108566175","38180826"
"108566175","39991189"
"108566175","42587077"
"108566175","47900955"
"108566175","49567644"
"108566175","71488783"
"108566175","80858333"
"108566175","91555931"
"108566175","91982547"
"108631068","1001408503"
"108631068","102062058"
"108631068","104876737"
"108631068","106836014"
"108631068","1083447008"
"108631068","1090129658"
"108631068","1100768768"
"108631068","112729477"
"108631068","1148310786"
"108631068","115523086"
"108631068","118666101"
"108631068","119056068"
"108631068","119682506"
"108631068","120856787"
"108631068","121171958"
"108631068","1225696320"
"108631068","122650202"
"108631068","122986119"
"108631068","1241258612"
"108631068","1241780816"
"108631068","1248168072"
"108631068","124878242"
"108631068","126035531"
"108631068","1280976728"
"108631068","1281224053"
"108631068","1288778468"
"108631068","129026706"
"108631068","129619037"
"108631068","133385126"
"108631068","134871036"
"108631068","1354498824"
"108631068","135911949"
"108631068","1398219234"
"108631068","141540322"
"108631068","14157134"
"108631068","142425099"
"108631068","1430122837"
"108631068","1430147665"
"108631068","143058084"
"108631068","14353202"
"108631068","144851263"
"108631068","145554242"
"108631068","145637907"
"108631068","1460694914"
"108631068","14659030"
"108631068","1471664863"
"108631068","1472260008"
"108631068","14803203"
"108631068","151036681"
"108631068","1510570914"
"108631068","1517638670"
"108631068","155021529"
"108631068","1550375594"
"108631068","155663991"
"108631068","157016898"
"108631068","162297845"
"108631068","162581795"
"108631068","16451270"
"108631068","1647424694"
"108631068","165404272"
"108631068","16569045"
"108631068","1668135456"
"108631068","16736320"
"108631068","16856263"
"108631068","168836574"
"108631068","169518869"
"108631068","17062358"
"108631068","17154357"
"108631068","17442320"
"108631068","175427675"
"108631068","18009307"
"108631068","181152679"
"108631068","18209971"
"108631068","185978373"
"108631068","186667011"
"108631068","186894716"
"108631068","18764018"
"108631068","18900703"
"108631068","1923776676"
"108631068","19291197"
"108631068","19393236"
"108631068","19644592"
"108631068","197424017"
"108631068","19769909"
"108631068","19811190"
"108631068","19815685"
"108631068","19834221"
"108631068","199370876"
"108631068","19976630"
"108631068","19982065"
"108631068","20332111"
"108631068","20526449"
"108631068","20660144"
"108631068","20668369"
"108631068","20840441"
"108631068","209487731"
"108631068","21098736"
"108631068","21569249"
"108631068","216122857"
"108631068","2166828715"
"108631068","217758017"
"108631068","2187553279"
"108631068","21895544"
"108631068","2194742244"
"108631068","22125489"
"108631068","222185996"
"108631068","223622176"
"108631068","22494525"
"108631068","225874946"
"108631068","226140727"
"108631068","22627258"
"108631068","22642788"
"108631068","234319913"
"108631068","23625401"
"108631068","237225532"
"108631068","239057534"
"108631068","23944694"
"108631068","240353417"
"108631068","240730776"
"108631068","24150634"
"108631068","241831694"
"108631068","246196874"
"108631068","246800983"
"108631068","248600714"
"108631068","24964073"
"108631068","250053977"
"108631068","25073877"
"108631068","25149155"
"108631068","252087644"
"108631068","252531143"
"108631068","254088373"
"108631068","25483560"
"108631068","257415817"
"108631068","260034489"
"108631068","261238430"
"108631068","262073339"
"108631068","262191699"
"108631068","262846232"
"108631068","263724998"
"108631068","265909485"
"108631068","27055744"
"108631068","273935884"
"108631068","273993353"
"108631068","274027851"
"108631068","27407990"
"108631068","27692596"
"108631068","279496023"
"108631068","28451379"
"108631068","289194337"
"108631068","292983306"
"108631068","293439146"
"108631068","294028805"
"108631068","294771521"
"108631068","298012429"
"108631068","29963409"
"108631068","302515677"
"108631068","303823238"
"108631068","305422598"
"108631068","309556475"
"108631068","31238317"
"108631068","322660160"
"108631068","324305186"
"108631068","325437576"
"108631068","325439798"
"108631068","325639807"
"108631068","33548291"
"108631068","337130991"
"108631068","34271443"
"108631068","348389124"
"108631068","351516459"
"108631068","36914600"
"108631068","36918513"
"108631068","36974428"
"108631068","372373925"
"108631068","377460903"
"108631068","379254869"
"108631068","38210805"
"108631068","38407996"
"108631068","384291643"
"108631068","38459769"
"108631068","38630618"
"108631068","38673058"
"108631068","388605037"
"108631068","389129835"
"108631068","389448453"
"108631068","390586695"
"108631068","391984340"
"108631068","393971403"
"108631068","396837640"
"108631068","400332409"
"108631068","404810842"
"108631068","406264129"
"108631068","40683660"
"108631068","406842815"
"108631068","409655680"
"108631068","415087330"
"108631068","417939258"
"108631068","418590070"
"108631068","423713150"
"108631068","425195321"
"108631068","425746718"
"108631068","429703493"
"108631068","432339268"
"108631068","432577766"
"108631068","435258277"
"108631068","435969548"
"108631068","437814330"
"108631068","440877287"
"108631068","45515709"
"108631068","457388730"
"108631068","459107299"
"108631068","462125535"
"108631068","463053348"
"108631068","467144291"
"108631068","468255550"
"108631068","473863406"
"108631068","47580702"
"108631068","476142509"
"108631068","479552658"
"108631068","479587052"
"108631068","48053245"
"108631068","490188296"
"108631068","493370166"
"108631068","49355689"
"108631068","494311090"
"108631068","496229951"
"108631068","49967368"
"108631068","50344099"
"108631068","50589015"
"108631068","507212543"
"108631068","511970735"
"108631068","51379368"
"108631068","514702631"
"108631068","515851746"
"108631068","517903407"
"108631068","51921301"
"108631068","524155513"
"108631068","525854187"
"108631068","531815287"
"108631068","538325306"
"108631068","54162252"
"108631068","544566893"
"108631068","550500821"
"108631068","552267445"
"108631068","55239553"
"108631068","55487998"
"108631068","557615146"
"108631068","558874526"
"108631068","558915381"
"108631068","560999988"
"108631068","56169454"
"108631068","563251719"
"108631068","56517232"
"108631068","568238232"
"108631068","569921322"
"108631068","570129312"
"108631068","570337931"
"108631068","57271025"
"108631068","576488993"
"108631068","577086433"
"108631068","579940825"
"108631068","580764928"
"108631068","581793576"
"108631068","583864399"
"108631068","587459871"
"108631068","59539047"
"108631068","595442090"
"108631068","595524255"
"108631068","602558734"
"108631068","603027496"
"108631068","60854687"
"108631068","612398854"
"108631068","61430988"
"108631068","621881413"
"108631068","62777265"
"108631068","628749768"
"108631068","634798789"
"108631068","63859619"
"108631068","67552497"
"108631068","6856082"
"108631068","6892312"
"108631068","707363406"
"108631068","711534961"
"108631068","715839908"
"108631068","71643224"
"108631068","74422593"
"108631068","7459282"
"108631068","766294820"
"108631068","775622010"
"108631068","78869862"
"108631068","79682960"
"108631068","80309315"
"108631068","80895093"
"108631068","821495558"
"108631068","83167966"
"108631068","8344522"
"108631068","83544685"
"108631068","83593936"
"108631068","84014474"
"108631068","844041462"
"108631068","848298949"
"108631068","867064105"
"108631068","867622818"
"108631068","869966264"
"108631068","87299315"
"108631068","87695857"
"108631068","880875872"
"108631068","888530046"
"108631068","89701184"
"108631068","897197394"
"108631068","90092127"
"108631068","904911446"
"108631068","90845721"
"108631068","932754481"
"108631068","934192992"
"108631068","937417056"
"1086987368","102062058"
"1086987368","1029378475"
"1086987368","1055679372"
"1086987368","1090129658"
"1086987368","112448318"
"1086987368","112729477"
"1086987368","112961086"
"1086987368","1137154722"
"1086987368","1137637033"
"1086987368","1147673598"
"1086987368","115523086"
"1086987368","1183782072"
"1086987368","119679411"
"1086987368","121171958"
"1086987368","122650202"
"1086987368","1241258612"
"1086987368","1248168072"
"1086987368","126592080"
"1086987368","1280712997"
"1086987368","129026706"
"1086987368","133385126"
"1086987368","135469780"
"1086987368","135911949"
"1086987368","138017948"
"1086987368","1430122837"
"1086987368","145637907"
"1086987368","14803203"
"1086987368","1484961512"
"1086987368","1488718508"
"1086987368","154159536"
"1086987368","155021529"
"1086987368","155663991"
"1086987368","161429071"
"1086987368","161636184"
"1086987368","1638003661"
"1086987368","16451270"
"1086987368","1647424694"
"1086987368","16558943"
"1086987368","16736320"
"1086987368","17154357"
"1086987368","1852171094"
"1086987368","185978373"
"1086987368","186894716"
"1086987368","1909237502"
"1086987368","1923776676"
"1086987368","19393236"
"1086987368","19769909"
"1086987368","199370876"
"1086987368","19976630"
"1086987368","20660144"
"1086987368","209487731"
"1086987368","2150964398"
"1086987368","216122857"
"1086987368","2166828715"
"1086987368","2194697041"
"1086987368","223622176"
"1086987368","2243816064"
"1086987368","226140727"
"1086987368","227490722"
"1086987368","2279236381"
"1086987368","2286056016"
"1086987368","2333579511"
"1086987368","2348576833"
"1086987368","23625401"
"1086987368","240730776"
"1086987368","2418964867"
"1086987368","24490830"
"1086987368","249341385"
"1086987368","249614961"
"1086987368","250053977"
"1086987368","250131497"
"1086987368","2511142274"
"1086987368","252087644"
"1086987368","257625577"
"1086987368","260034489"
"1086987368","262073339"
"1086987368","262846232"
"1086987368","263724998"
"1086987368","265909485"
"1086987368","2730305534"
"1086987368","274027851"
"1086987368","2741823739"
"1086987368","279496023"
"1086987368","2797804197"
"1086987368","2839610211"
"1086987368","2893305509"
"1086987368","292983306"
"1086987368","293439146"
"1086987368","29711900"
"1086987368","298012429"
"1086987368","2987482707"
"1086987368","2988864574"
"1086987368","300874887"
"1086987368","3030970439"
"1086987368","303823238"
"1086987368","3061686825"
"1086987368","31238317"
"1086987368","3151723815"
"1086987368","322660160"
"1086987368","3253905886"
"1086987368","325439798"
"1086987368","329620391"
"1086987368","3302683475"
"1086987368","3394288865"
"1086987368","3415399805"
"1086987368","3433283655"
"1086987368","3480171137"
"1086987368","348389124"
"1086987368","351516459"
"1086987368","35720969"
"1086987368","361302333"
"1086987368","368378360"
"1086987368","36974428"
"1086987368","372373925"
"1086987368","38673058"
"1086987368","3947926816"
"1086987368","396837640"
"1086987368","407790463"
"1086987368","413863278"
"1086987368","417939258"
"1086987368","425746718"
"1086987368","42908377"
"1086987368","432577766"
"1086987368","435969548"
"1086987368","440877287"
"1086987368","455761032"
"1086987368","458223867"
"1086987368","463053348"
"1086987368","468255550"
"1086987368","473863406"
"1086987368","47580702"
"1086987368","479552658"
"1086987368","486695763"
"1086987368","4881093582"
"1086987368","490188296"
"1086987368","493370166"
"1086987368","49355689"
"1086987368","496229951"
"1086987368","50344099"
"1086987368","53011768"
"1086987368","54162252"
"1086987368","552267445"
"1086987368","557615146"
"1086987368","557702381"
"1086987368","56517232"
"1086987368","568238232"
"1086987368","570129312"
"1086987368","574375192"
"1086987368","57617093"
"1086987368","576612820"
"1086987368","581793576"
"1086987368","604416116"
"1086987368","612398854"
"1086987368","617924209"
"1086987368","62037996"
"1086987368","621881413"
"1086987368","6856082"
"1086987368","701094913967005696"
"1086987368","718358442315030528"
"1086987368","73438957"
"1086987368","74422593"
"1086987368","745718720312418304"
"1086987368","760495395122319360"
"1086987368","770392588633407488"
"1086987368","776820044160462848"
"1086987368","781904175131131905"
"1086987368","786552222"
"1086987368","787505612"
"1086987368","79682960"
"1086987368","821495558"
"1086987368","82898546"
"1086987368","83167966"
"1086987368","833526494"
"1086987368","833698147"
"1086987368","835460455"
"1086987368","838396926"
"1086987368","848298949"
"1086987368","869711772973969408"
"1086987368","869966264"
"1086987368","87299315"
"1086987368","87491338"
"1086987368","880346259663581184"
"1086987368","89701184"
"1086987368","904911446"
"1086987368","90845721"
"1086987368","960353869"
"1086987368","967575096"
"1090129658","102062058"
"1090129658","1029378475"
"1090129658","1055679372"
"1090129658","106836014"
"1090129658","108631068"
"1090129658","1086987368"
"1090129658","1100568318"
"1090129658","1100768768"
"1090129658","112448318"
"1090129658","112729477"
"1090129658","1147673598"
"1090129658","115523086"
"1090129658","1183782072"
"1090129658","1189786249"
"1090129658","119056068"
"1090129658","119679411"
"1090129658","120856787"
"1090129658","121171958"
"1090129658","122650202"
"1090129658","1241258612"
"1090129658","1241780816"
"1090129658","1248168072"
"1090129658","126592080"
"1090129658","129026706"
"1090129658","133385126"
"1090129658","134871036"
"1090129658","1349208278"
"1090129658","135911949"
"1090129658","136317255"
"1090129658","138739583"
"1090129658","141540322"
"1090129658","1430122837"
"1090129658","1430147665"
